index,Artist Name,Artist_id,Track Name,Track ID,Popularity,acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Mode,Loudness,Tempo,Time_signature,Speechiness,Valence,Genre
838,Tyga,5LHRHt1k9lMyONurDHEdrp,Hookah,3qQ6WFhcAx6LOH1UHz1c0U,59,0.735,0.678,202320,0.484,0.0,1,0.117,0,-6.647,190.04,4,0.43,0.219,hip hop
496,Duke Dumont,61lyPtntblHJvA7FMMhi7E,I Got U,69gQgkobVW8bWjoCjBYQUd,59,0.00377,0.636,285596,0.761,0.00784,9,0.0851,0,-7.752,120.837,4,0.035,0.463,edm
742,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,It's On Again (feat. Kendrick Lamar) - From The Amazing Spider-Man 2 Soundtrack,44EkzAU92xwm30YpD4p31i,59,0.06,0.647,229827,0.687,0.0,7,0.495,0,-5.274,110.14,4,0.121,0.494,pop
705,Jaymes Young,6QrQ7OrISRYIfS5mtacaw2,Habits of My Heart,0elXIl26ZrovBULLTrEGK6,59,0.665,0.392,210639,0.498,0.000118,9,0.34,0,-7.63,72.048,4,0.117,0.59,pop
730,Nas,20qISvAhX20dpIbOOzGK3q,N.Y. State of Mind,5zwz05jkQVT68CjUpPwFZe,59,0.0394,0.665,293973,0.91,0.0,6,0.227,0,-4.682,84.099,4,0.223,0.887,hip hop
413,Logic,4xRYI6VqpkE3UwrDrAZL8L,Alright,0lwkTJnLBVWvEnxtku7Msy,59,0.0504,0.807,218280,0.693,7.75e-06,11,0.0762,1,-5.056,127.035,4,0.0481,0.142,hip hop
739,Jacquees,4tMm1dU6Gn04VAZ9ClHcIZ,Feel It,77geRNo8p4BaEtYPpkeFSD,59,0.053,0.543,259918,0.554,0.0,4,0.413,0,-9.858,127.081,4,0.0697,0.152,r&b
832,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,The Heart Wants What It Wants,2dRvMEW4EwySxRUtEamSfG,59,0.053,0.616,227360,0.789,0.0,7,0.142,0,-4.874,83.066,4,0.0377,0.621,pop
727,Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,Cold,2PYRqwROIlW4t4Gh0uDD3d,59,0.791,0.411,263046,0.304,0.383,3,0.0896,1,-11.311,67.552,4,0.0344,0.0393,pop
407,Isaiah Rashad,6aaMZ3fcfLv4tEbmY7bjRM,Heavenly Father,0qLt7pQhm8LDxFgI0YXdlY,59,0.212,0.608,260632,0.676,0.0,1,0.347,1,-7.56,80.939,4,0.248,0.57,hip hop
905,Sleeping At Last,0MeLMJJcouYXCymQSHPn8g,Light,5uq3x8Pg8HAj8qNwPFOzfl,59,0.532,0.224,262533,0.387,0.00548,0,0.0689,1,-9.022,104.566,4,0.0287,0.0395,pop
386,Deorro,6VD4UEUPvtsemqD3mmTqCR,Five Hours,3haS1MDe2Zh8jJaeiiymSt,59,0.0197,0.88,326888,0.821,0.661,5,0.234,0,-2.545,127.907,4,0.118,0.575,edm
692,Eric Bellinger,7ibAWtDtmEfaVhc1FJ3Vl9,I Don't Want Her (feat. Problem),3rBec901wnvokK97xjoKlH,58,0.018,0.629,194089,0.695,0.0,6,0.097,0,-5.131,93.993,4,0.0328,0.638,r&b
812,Party Favor,7yPPzu5UdAK7yagQqjEZQm,Bap U,4Ijr3J0lnLCGZvpXBiqCjU,58,0.0193,0.668,168207,0.953,0.000118,8,0.0834,0,-1.784,100.001,4,0.0386,0.254,edm
740,Usher,23zg3TcAtWQy7J6upgbUnj,Good Kisser,3CX3WMBg6lzWk72bYL29vP,58,0.379,0.64,249626,0.782,0.0,5,0.109,0,-4.177,97.516,4,0.189,0.825,pop
934,Beyoncé,6vWDO969PvNqNYHIOW5v0m,Haunted,7cioKB5CHVzk09SOtTyn0T,58,0.103,0.313,369040,0.533,0.00635,1,0.507,0,-9.416,66.93,4,0.166,0.311,pop
652,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,Mr. Steal Your Girl,6RUW0LBZ49ydQ0h8hppYSk,58,0.159,0.67,275413,0.435,1.07e-05,10,0.135,1,-10.314,110.08,4,0.0513,0.0879,pop
703,Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,Dead to Me,2L3VnHkRi6ElZL2bqu1nBs,58,0.7,0.538,210120,0.692,0.0,9,0.344,0,-5.622,139.762,4,0.0722,0.57,pop
745,Karmin,4M0DLz8te9Q1lNIXBBwvfG,Acapella,6RjW45KHJ6kgI2xQ1aFa52,58,0.126,0.667,198907,0.619,0.0,2,0.101,1,-4.933,169.865,4,0.151,0.427,pop
682,Majid Jordan,4HzKw8XcD0piJmDrrPRCYk,Her,6GatnDEhYQLOdRzdVbJaky,58,0.00372,0.675,300729,0.5,0.00268,1,0.114,1,-6.6,90.029,4,0.0516,0.0709,pop
410,Royal Blood,2S5hlvw4CMtMGswFtfdK15,Figure It Out,6V0A3jkb9ntudO0kmcJ1xd,58,0.229,0.658,183602,0.814,0.00676,0,0.216,1,-4.631,108.016,4,0.0558,0.69,rock
498,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,The Devil Is A Lie,1FfxSgLHUkNCCLdZ7wrCTY,58,0.00169,0.68,310667,0.83,0.0,5,0.382,0,-3.922,102.91,4,0.0897,0.638,hip hop
396,Colbie Caillat,6aZyMrc4doVtZyKNilOmwu,Try,6buXDkw3Gv4fQC1OZKUhnR,58,0.807,0.603,224573,0.376,0.0,1,0.108,1,-9.77,139.995,4,0.0288,0.538,pop
398,Hozier,2FXC3k01G6Gw61bmprjgqS,Work Song,4Vc3bzFxXdrABa2DxgyCMT,58,0.749,0.531,229720,0.359,0.0,10,0.112,1,-7.672,121.249,4,0.0619,0.254,pop
591,Andy Grammer,2oX42qP5ineK3hrhBECLmj,Sinner,4yLoZbvsw3UXMgOgylYgQn,58,0.00319,0.636,220728,0.787,0.0,2,0.163,1,-6.584,111.983,4,0.0306,0.351,pop
475,Jhené Aiko,5ZS223C6JyBfXasXxrRqOk,Eternal Sunshine,3t844ssjXzE9M3SDtUxTI4,58,0.791,0.448,210640,0.406,0.00231,2,0.112,1,-11.42,147.912,4,0.0483,0.0504,pop
474,Bobby Shmurda,34Y0ldeyUv7jBvukWOGASO,Bobby Bitch,6j8lAie0mdUNreql5d5Ejz,58,0.0136,0.921,160383,0.525,0.0,11,0.313,1,-8.186,130.747,4,0.413,0.794,rap
444,ODESZA,21mKp7DqtSNHhCAU2ugvUw,Bloom,0vtX8UMG38p7IXpP4lZJ2z,58,0.0149,0.555,195692,0.585,0.86,2,0.0707,1,-6.672,130.004,4,0.0272,0.0803,edm
395,Hozier,2FXC3k01G6Gw61bmprjgqS,Someone New,0efT4YKQLQx2YHbp6vgRX8,58,0.427,0.446,222813,0.533,3.26e-06,7,0.332,1,-5.955,183.81,4,0.046,0.58,pop
438,Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,Buy The World,01A7PEPSnmtixFPfB2UTal,58,0.0406,0.793,226693,0.631,0.000478,11,0.207,0,-6.109,119.971,4,0.0998,0.231,rap
371,Chase Rice,6pBNfggcZZDCmb0p92OnGn,Ride,2Dp0QLXSfuGr5XVlLwzXLk,58,0.0354,0.666,241240,0.721,0.0,10,0.122,1,-6.347,115.039,4,0.0318,0.342,country
359,Keith Urban,0u2FHSq3ln94y5Q57xazwf,Somewhere In My Car,3MFV4DgrAOXz6KURPQxRj9,58,0.00546,0.588,195973,0.861,1.38e-05,10,0.0797,1,-5.531,118.008,4,0.0395,0.525,country
348,SoMo,5AtWO8IEnjhRLzaVVQxFUs,Ride,1CI6YgwwNq3VfhgxPuEpE6,58,0.412,0.699,289133,0.524,0.0,11,0.0844,1,-7.522,114.922,4,0.051,0.31,r&b
502,G-Eazy,02kJSzxNuaWGqwubyUba0Z,Let's Get Lost (feat. Devon Baldwin),5DSr1NMci58MEgS20vivSL,58,0.103,0.671,240680,0.672,3.98e-05,4,0.074,0,-9.188,117.96,4,0.12,0.186,pop
619,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,If I Lose Myself,7hIRQZhDjab4YgqkkkehV9,58,0.0969,0.482,241640,0.713,0.0,2,0.111,1,-6.017,140.069,4,0.0487,0.263,pop
784,Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,Bittersweet Tragedy,0PH9AxRz8L7koq9CfrWP5m,57,0.115,0.289,287027,0.641,0.0,1,0.0752,0,-5.73,84.252,4,0.0467,0.2,pop
445,Godsmack,6gZq1Q6bdOxsUPUG1TaFbF,1000hp,2DpLoT8qfJdZhsLGFg413r,57,3.94e-05,0.515,226467,0.95,3.75e-06,2,0.0366,1,-3.918,92.132,4,0.0526,0.464,alternative metal
693,NF,6fOMl44jA4Sp5b9PpYCkzz,Thing Called Love,239VFYzJLnwfZbh6Fz29wY,57,0.00174,0.435,294320,0.72,5.72e-06,2,0.242,1,-4.266,77.868,4,0.0377,0.0566,hip hop
570,Future,1RyvyyTE3xzB2ZywiAwp0i,I Won (feat. Kanye West),2T4JE91t7Js1DJ4rSHltcQ,57,0.743,0.606,239733,0.66,0.0,9,0.396,1,-5.788,83.746,4,0.258,0.317,hip hop
440,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,Confession,6IFPfV8PNSYOmufzQ95hmm,57,0.106,0.549,190640,0.878,6.07e-05,1,0.176,1,-5.066,104.98,4,0.0358,0.44,country
855,Slipknot,05fG473iIaoy82BF1aGhL8,The Negative One,2ugAOltSeiFqKHItLMKFK3,57,0.0002,0.505,325171,0.979,0.00135,0,0.334,1,-1.665,108.2,4,0.0715,0.312,alternative metal
801,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Don't Play (feat. The 1975 & Big Sean),2QKBvCMHdokPoy2b44dK2m,57,0.00203,0.681,285954,0.729,0.0,0,0.148,1,-3.99,128.014,4,0.0326,0.101,rap
551,Run The Jewels,4RnBFZRiMLRyZy0AzzTg2C,Close Your Eyes (And Count to Fuck),3RlurnnuVkVbaN6lul4136,57,0.0125,0.675,234160,0.662,0.0,1,0.133,1,-6.472,80.07,4,0.296,0.493,hip hop
501,YG,0A0FS04o6zMoto8OKPsDwY,I Just Wanna Party,17Lmf8pUgrRrEKIKkuZirE,57,0.0103,0.799,212246,0.499,0.0,11,0.184,1,-7.785,95.059,4,0.182,0.13,hip hop
795,Mitski,2uYWxilOVlUdk4oV9DvwqK,I Don't Smoke,5Qk72xAbHXMzOWL6gS5Gcp,57,2.56e-05,0.133,198533,0.54,0.00805,1,0.114,1,-7.108,143.951,4,0.0339,0.233,pop
538,August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,Kissin' On My Tattoos,4MOXruB3ARc4PePI6IkGO7,57,0.00648,0.577,251893,0.625,0.0,2,0.364,0,-8.346,120.133,4,0.0423,0.184,r&b
809,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,Something I Need,4KANJH1baadr3U7XsVbM17,57,0.164,0.683,241267,0.601,0.0,7,0.119,1,-6.927,98.97,4,0.0308,0.62,pop
541,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,All That Matters,70XP39KE8vTgxtRXcwfxJA,57,0.00508,0.696,191173,0.513,0.0,6,0.0682,0,-5.567,129.859,4,0.0424,0.144,pop
726,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,In Vein,3JVYnKW43PB7aO1X9kSDxH,57,0.281,0.706,261853,0.497,0.0,3,0.252,0,-7.216,96.988,4,0.0369,0.635,hip hop
737,Mitski,2uYWxilOVlUdk4oV9DvwqK,Carry Me Out,4CwGmNXIrcp04sjG3pajXY,57,0.0203,0.192,233493,0.38,0.000763,7,0.162,1,-8.757,119.329,3,0.0359,0.11,pop
743,YG,0A0FS04o6zMoto8OKPsDwY,My Nigga - Remix,6qaGOYPk0tmPmPDIrRiBPM,57,0.0867,0.702,239601,0.53,0.0,10,0.058,0,-7.094,171.051,4,0.4,0.681,hip hop
494,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,Feel Again,75hLNJfiXV5k2YGrbGEW51,57,0.0198,0.467,185080,0.815,1.23e-06,7,0.118,0,-7.929,140.047,4,0.0524,0.335,pop
819,Jack White,4FZ3j1oH43e7cukCALsCwf,Lazaretto,3T76zPJz3tWL27FrjJe2ot,57,0.0046,0.381,219400,0.838,3.77e-05,6,0.101,0,-6.562,118.214,4,0.0709,0.581,rock
439,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Paranoid (feat. B.o.B),0Yp3wCUpjrG7NWWPDpmQXm,57,0.00888,0.858,216520,0.398,0.0,1,0.112,1,-11.306,97.476,4,0.0598,0.258,hip hop
590,Logic,4xRYI6VqpkE3UwrDrAZL8L,Nikki,1JFx9R87En9oJOi4DRH1e9,57,0.0703,0.669,203507,0.74,0.0,10,0.152,0,-7.549,97.99,4,0.0354,0.573,hip hop
414,Jon Pardi,4MoAOfV4ROWofLG3a3hhBN,When I've Been Drinkin',59O0lOCAMdBugXQrEGR6A6,57,0.395,0.857,197547,0.558,0.0,11,0.111,1,-6.081,112.992,4,0.0385,0.932,country
595,ILOVEMAKONNEN,3aGFCoR8xGN6DKwvdzeSja,Tuesday (feat. Drake),4PWY72AubTjoZrohQt0pWn,57,0.215,0.77,321987,0.664,0.000118,0,0.105,1,-5.604,140.163,4,0.211,0.472,trap
409,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Shake It Off,3fthfkkvy9av3q3uAGVf7U,57,0.0647,0.647,219200,0.8,0.0,7,0.334,1,-5.384,160.078,4,0.165,0.942,pop
667,Run The Jewels,4RnBFZRiMLRyZy0AzzTg2C,"Blockbuster Night, Pt. 1",1AESnzWt4iMrEPGG7TjXAa,57,0.0349,0.701,152253,0.525,2.55e-06,1,0.0615,0,-7.938,75.693,4,0.382,0.385,hip hop
602,August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,I Luv This Shit - Remix (Bonus Track),294pxweq9pggAO32OQVgYw,57,0.0106,0.461,266587,0.592,0.0,8,0.114,0,-5.799,124.146,4,0.138,0.34,r&b
391,Kevin Gates,1gPhS1zisyXr5dHTYZyiMe,Posed to Be in Love,0CatNULiPDGfflDdMODjDU,57,0.0896,0.74,164469,0.53,0.0,1,0.303,0,-8.644,139.812,4,0.278,0.255,rap
384,Taylor Swift,06HL4z0CvFAxyc27GXpf02,All You Had To Do Was Stay,0lmMtDQ2ElasKU2qDAE6NN,57,0.00201,0.605,193293,0.725,2.02e-05,5,0.101,1,-5.729,96.97,4,0.0323,0.539,pop
976,Slipknot,05fG473iIaoy82BF1aGhL8,AOV,2qfLaOWD7bB4J1Val3vO4K,57,0.000507,0.536,332907,0.988,6.45e-05,7,0.366,1,-1.777,130.777,4,0.0671,0.231,alternative metal
629,TV Girl,0Y6dVaC9DZtPNH4591M42W,Pantyhose,7m6xr2HY0BYmBDTh2UIx02,57,0.505,0.522,177013,0.847,0.0016,7,0.217,1,-4.444,100.628,4,0.0394,0.75,pop
342,The Pretty Reckless,2R57sY41L9XvGPiIgHOaYq,Heaven Knows,04w73SmPfQkkmEpKbcrHOL,57,0.078,0.543,224533,0.815,0.0,2,0.21,1,-3.712,83.992,4,0.0439,0.579,alternative metal
422,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Favorite,0Rn35uVnV5Q1S1DM8NBhSr,57,0.551,0.672,242947,0.572,6.32e-05,4,0.0887,0,-7.216,103.075,4,0.0423,0.0563,pop
419,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Wildest Dreams,106R7Z57WYzBAfrXImV30y,57,0.0692,0.55,220440,0.688,0.00144,8,0.106,1,-7.416,139.997,4,0.0897,0.465,pop
421,Jon Pardi,4MoAOfV4ROWofLG3a3hhBN,What I Can't Put Down,1hc31O4qhv2tnSnW1290KC,57,0.0376,0.573,203373,0.614,0.0,7,0.0684,1,-4.209,159.891,4,0.0253,0.701,country
581,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,Hello,7L3yLy4K5CI7AWK2DfAbTv,57,0.0829,0.656,219173,0.724,1.17e-05,9,0.106,0,-8.432,159.991,4,0.208,0.318,hip hop
431,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Bad Blood,0yN4fNzmVnmgC0dsOoi9Wh,57,0.0885,0.646,211933,0.794,6.16e-06,7,0.201,1,-6.104,170.216,4,0.19,0.287,pop
511,Set It Off,06bDwgCHeMAwhgI8il4Y5k,The Haunting,4JxkeslKwbebhWIt1R50od,56,0.00131,0.539,172813,0.837,0.0,9,0.347,0,-4.178,94.918,4,0.039,0.455,rock
505,The Vamps,7gAppWoH7pcYmphCVTXkzs,Can We Dance,5plDUEEu4r5YEzHL8IhOs1,56,0.00226,0.639,193213,0.843,0.0,1,0.227,0,-4.734,130.135,4,0.0464,0.546,pop
986,Beyoncé,6vWDO969PvNqNYHIOW5v0m,***Flawless (feat. Chimamanda Ngozi Adichie),7tefUew2RUuSAqHyegMoY1,56,0.0953,0.476,250960,0.688,0.000648,1,0.438,1,-7.799,140.555,4,0.245,0.353,pop
977,Beyoncé,6vWDO969PvNqNYHIOW5v0m,Rocket,0755vnFQZLSgHHWbR1qCjY,56,0.499,0.495,391907,0.403,0.0,1,0.7,1,-9.732,140.365,3,0.299,0.563,pop
519,Cole Swindell,1mfDfLsMxYcOOZkzBxvSVW,Let Me See Ya Girl,3y1t2sEahs8idFz2tiYNPO,56,0.254,0.523,187587,0.834,0.0,6,0.393,1,-3.561,92.99,4,0.0281,0.445,country
449,Taylor Swift,06HL4z0CvFAxyc27GXpf02,This Love,1kTPQnabROVkW9bUXdCGrB,56,0.678,0.481,250093,0.435,0.0,4,0.0928,1,-8.795,143.95,4,0.0321,0.107,pop
815,Beyoncé,6vWDO969PvNqNYHIOW5v0m,Superpower (feat. Frank Ocean),49sXkAcR5LvOrtq5Qcn5cf,56,0.641,0.525,276560,0.334,0.0,0,0.114,1,-11.54,80.307,3,0.0686,0.185,pop
483,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Welcome To New York,33Kq0AT5rvwyE4azisG08x,56,0.0348,0.789,212600,0.634,1.64e-06,7,0.302,1,-4.762,116.992,4,0.0323,0.658,pop
923,Mastodon,1Dvfqq39HxvCJ3GvfeIFuT,The Motherload,6EF0xhfKtQNqUPz2mnE5BD,56,7.1e-06,0.363,299787,0.971,0.00358,5,0.0797,0,-2.974,146.018,4,0.0776,0.347,alternative metal
922,Drowning Pool,1E4r4z7ivGUcSAnCbINJ9v,Bodies,1cqWEQ6TRfYr3SBNh7Ni2w,56,0.00218,0.615,202467,0.919,0.000607,4,0.113,0,-4.318,130.919,4,0.0798,0.542,alternative metal
489,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,Sippin’ On Fire,0H9Q7Vzu8nYRDBZYKbtU8d,56,0.00485,0.476,193640,0.92,1.15e-05,10,0.355,1,-3.223,142.952,4,0.0329,0.694,country
932,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,Honest,1xJ8RjDucztPOKB0ek95tf,56,0.00849,0.578,237560,0.37,0.00937,6,0.131,0,-13.379,96.243,4,0.0506,0.0635,pop
892,Mitski,2uYWxilOVlUdk4oV9DvwqK,Texas Reznikoff,171WZ8005jWCCvrefjPNxM,56,0.0613,0.389,132000,0.263,1.19e-06,2,0.0936,1,-9.752,73.017,3,0.0324,0.367,pop
933,Nickelback,6deZN1bslXzeGvOLaLMOIF,Edge Of A Revolution,5JjHr4GeuAERaa1qgsbv6A,56,0.00011,0.524,243053,0.97,0.0,2,0.113,1,-3.324,161.961,4,0.0454,0.66,alternative metal
478,Hozier,2FXC3k01G6Gw61bmprjgqS,Like Real People Do,7K6LFPfjdnN6QqvGzhvpRO,56,0.921,0.54,198027,0.178,0.377,7,0.106,1,-14.33,139.941,3,0.0308,0.145,pop
915,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,Promises,6TL5uq31JarmrpEGTNNyKG,56,0.0265,0.565,210467,0.585,0.0,1,0.274,0,-5.723,140.8,5,0.0536,0.259,hip hop
497,Preme,0bdJZl7TDeiymDYzMJnVh2,DnF (feat. Drake & Future),5EMKS6mLi4JprJxy8IGdhT,56,0.0836,0.707,205387,0.599,0.0,0,0.31,0,-7.053,76.881,4,0.305,0.55,trap
944,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,#Beautiful,1ahAuX3F6tDdNRfMdiLsv6,56,0.322,0.676,199947,0.755,0.0,4,0.298,1,-5.333,107.03,4,0.0388,0.425,pop
811,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,You and Your Friends (feat. Snoop Dogg & Ty Dolla $ign),1eL8wZKx7CVJVbZG12becL,56,0.126,0.783,186373,0.662,0.0,7,0.101,1,-6.124,96.987,4,0.0415,0.523,hip hop
656,Jessie Ware,5Mq7iqCWBzofK39FBqblNc,Say You Love Me,71AATBHZGo82EnjZnG53Zx,56,0.162,0.387,257484,0.413,1.56e-05,7,0.262,1,-8.95,173.73,3,0.0559,0.249,pop
724,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Sex on the Beach,5LiQ64tjVA70LNTC7XhK9e,56,0.0641,0.265,229776,0.709,0.000238,10,0.116,0,-7.308,93.623,3,0.117,0.308,pop
720,TV Girl,0Y6dVaC9DZtPNH4591M42W,Daughter of a Cop,5cct9ToyRPLyfELg3JfWqx,56,0.288,0.721,153440,0.791,0.804,7,0.11,1,-7.197,103.086,4,0.0295,0.957,pop
583,Seether,6B5c4sch27tWHAGdarpPaW,Same Damn Life,5tkcQeBaeM1ZoNs2YUOmnz,56,0.000325,0.595,199707,0.949,4.24e-05,5,0.306,1,-4.327,117.97,4,0.0476,0.772,alternative metal
716,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,Intro,05jQUgTm40hzAw5uqOy0ob,56,0.858,0.383,129154,0.263,0.0551,2,0.101,0,-14.756,85.84,4,0.0507,0.0875,hip hop
711,Flying Lotus,29XOeO6KIWxGthejQqn793,Never Catch Me,6CTG85NJI1Wm60pxTSRNwL,56,0.316,0.526,234487,0.936,0.000384,8,0.261,1,-4.576,81.305,4,0.263,0.283,hip hop
527,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,19 You + Me,7ongSdLv28Z27WeCrzZXwB,56,0.319,0.493,217407,0.67,0.0,6,0.102,1,-5.131,151.989,3,0.0298,0.451,country
620,NOTHING MORE,39VNwvlQTqE9SvgPjjnMpc,This Is The Time (Ballast),1X34xjRBPeBVm2UNqL4KXO,56,7.66e-06,0.531,220413,0.979,0.0196,11,0.0944,0,-4.686,110.023,4,0.0663,0.472,alternative metal
696,Logic,4xRYI6VqpkE3UwrDrAZL8L,Till The End,66urf1ZXFy4qVKdNqcdbaZ,56,0.216,0.587,312360,0.726,0.0,1,0.0868,1,-6.263,151.882,4,0.214,0.248,hip hop
665,Speaker Knockerz,3KuLo66B73btyQpdXlkqFx,Dap You Up,2qTBAODxjsKCQClRjMthEj,55,0.0182,0.715,178853,0.441,0.0,8,0.119,1,-8.266,143.117,4,0.0584,0.544,trap
670,Jhené Aiko,5ZS223C6JyBfXasXxrRqOk,Spotless Mind,3F2Fp02Tqe5JNDjnLwQXt8,55,0.201,0.473,268973,0.455,0.15,9,0.142,1,-8.774,82.717,4,0.0339,0.33,pop
864,Freddie Gibbs,0Y4inQK6OespitzD6ijMwb,Thuggin’,6m192NGYZHIbO5UBkkM4oN,55,0.0302,0.427,226520,0.604,0.000648,11,0.161,0,-8.561,91.546,4,0.203,0.256,hip hop
556,Hozier,2FXC3k01G6Gw61bmprjgqS,In a Week (feat. Karen Cowley),28jCwARf1gYfHtTHmJJNHQ,55,0.791,0.465,318493,0.269,7.51e-06,0,0.139,1,-12.14,131.391,3,0.0311,0.184,pop
546,Hozier,2FXC3k01G6Gw61bmprjgqS,From Eden,2XRCxFtPqSsnY94jZCFuYu,55,0.584,0.399,283467,0.672,2.45e-05,0,0.118,1,-5.506,142.215,5,0.05,0.285,pop
587,Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,Little Red Wagon,4sl4UWqzHSG7riBKdralwy,55,0.0297,0.584,204387,0.813,0.000197,6,0.272,1,-7.221,95.081,4,0.0582,0.774,country
885,Tink,4v6XOdonnfpdTKTRJArG7v,Count on You,4Mll7ClrV3cymC3RZiPPWV,55,0.58,0.359,190427,0.372,6.94e-06,7,0.118,0,-11.924,83.443,4,0.0811,0.302,r&b
827,August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,Numb - Bonus Track,71pc8Waeq1YtmcOKLEF3dK,55,0.0217,0.796,254000,0.488,0.0,11,0.0737,0,-6.699,96.032,4,0.0894,0.26,r&b
562,Hozier,2FXC3k01G6Gw61bmprjgqS,It Will Come Back,1iugFsBigGHtRwvFVDG9oo,55,0.382,0.5,277653,0.446,4.83e-06,0,0.159,0,-7.7,86.425,4,0.0338,0.154,pop
721,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,What Kind of Love,7icHdqnBpCxst6WLS7G1ij,55,0.717,0.395,242973,0.153,0.00439,2,0.098,1,-25.367,80.587,4,0.0346,0.287,hip hop
723,In This Moment,6tbLPxj1uQ6vsRQZI2YFCT,Big Bad Wolf,0QB98b4YFxtW4NQ9narHQM,55,0.00122,0.552,310267,0.987,0.000279,11,0.669,1,-3.642,89.986,4,0.148,0.272,alternative metal
592,Hozier,2FXC3k01G6Gw61bmprjgqS,To Be Alone,1XJQ7xI6jzcZybuHemxsPP,55,0.403,0.559,323640,0.443,0.000183,0,0.141,0,-6.52,67.05,3,0.0259,0.264,pop
589,Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,Hell Of A Night,4x7Di9FZJXJoxHjLxjImmp,55,0.00472,0.499,190427,0.797,0.0,2,0.297,1,-4.845,85.054,4,0.0402,0.591,country
477,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,Tonight Looks Good on You,1pm6AoOYO81llP3gwkTAbI,55,0.219,0.481,231667,0.75,1.2e-06,6,0.0958,0,-5.593,169.958,4,0.0537,0.523,country
672,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,No Role Modelz,69kFyd2ymmN4o7o4ozZCQS,55,0.264,0.679,292987,0.524,0.0,10,0.0555,0,-8.338,99.912,4,0.334,0.474,hip hop
674,George Strait,5vngPClqofybhPERIqQMYd,All My Ex's Live In Texas - Live,61FfiL8hYFXh5qe7tuBsar,55,0.368,0.562,208160,0.747,8.39e-06,6,0.97,0,-7.797,133.742,4,0.0525,0.554,country
487,Kevin Gates,1gPhS1zisyXr5dHTYZyiMe,Perfect Imperfection,18Py7Lu1re4wbeisFAEHi7,55,0.149,0.739,239209,0.769,0.0,10,0.492,0,-6.89,110.896,4,0.211,0.413,rap
860,Tyga,5LHRHt1k9lMyONurDHEdrp,Bouncin On My D*ck,3xJj1mU7B83yop2dA03Smk,55,0.0341,0.926,195056,0.474,0.0,0,0.0643,1,-9.604,95.962,4,0.429,0.633,hip hop
540,Young Money,5OrB6Jhhrl9y2PK0pSV4VP,Uoeno - Remix,2wtJbMAEeCICHkszAggSw4,55,0.232,0.815,229460,0.451,0.0,10,0.17,0,-8.977,126.057,4,0.195,0.41,hip hop
679,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,Ass Drop,2iDjCLUOGhJtz5cPHljGVd,55,0.0136,0.816,166707,0.578,1.2e-05,10,0.0412,0,-4.536,177.959,4,0.0986,0.302,hip hop
575,Hozier,2FXC3k01G6Gw61bmprjgqS,In the Woods Somewhere,5Pkn31exSVgFbfDAH961QC,55,0.782,0.354,331400,0.426,0.11,6,0.115,0,-8.704,98.062,3,0.0295,0.185,pop
574,Ca$h Out,7Kp7SzuRuNiPFCy7JIwnLx,She Twerkin,4foyyTPR2jUcATliukBkd9,55,0.000644,0.837,172467,0.762,0.0,2,0.113,1,-4.073,142.009,4,0.0508,0.334,trap
